date;product;product_id;brand;price;categories;unit_price;units;discount
2022-11-21;ARIEL detergente máquina en polvo original maleta 30 cacitos;262457;ARIEL;9.99;['Cuidado del hogar', 'Cuidado de la ropa'];0.33;€/Lavado;
2022-11-21;BONTE esponja de baño pack 3 unidades;127589;BONTE;1.39;['Cuidado personal', 'Baño e higiene personal', 'Geles de duchas y esponjas'];0.46;€/ud.;
2022-11-21;KELLOGGS cereales choco krispies caja 450 gr;130840;KELLOGGS;3.25;['Despensa', 'Desayunos y dulces', 'Cereales'];7.22;€/Kg.;
2022-11-21;FLOR suavizante concentrado twist frutos rojos botella 78 lv;280412;FLOR;4.59;['Cuidado del hogar', 'Cuidado de la ropa'];0.06;€/Lavado;
2022-11-21;REINA natillas sabor chocolate rico en proteínas pack 4 unidades 125 gr;285680;REINA;1.99;['Despensa', 'Lácteos y huevos', 'Postres'];3.98;€/Kg.;
2022-11-21;SPLASH ambientador eléctrico lavanda recambio 25 ml;275978;SPLASH;1.89;['Cuidado del hogar', 'Ambientadores'];75.6;€/l.;
2022-11-21;BABYSMILE pasta dentífrica infantil tubo 75 ml;166199;BABYSMILE;1.37;['Cuidado personal', 'Cuidado bucal'];18.27;€/l.;
2022-11-21;ACTIVIA kéfir vaso 420 gr;275814;ACTIVIA;2.29;['Despensa', 'Lácteos y huevos', 'Yogures'];5.45;€/Kg.;
2022-11-21;MAHOU MAESTRA cerveza tostada doble lúpulo botella 33 cl;230340;MAHOU MAESTRA;1.39;['Bebidas', 'Cervezas', 'Especiales'];4.21;€/l.;
2022-11-21;DIA DULCE NOEL turrón de chocolate con leche con almendras estuche 200 gr;265839;DIA DULCE NOEL;1.99;['Dulces de navidad', 'Turrones'];9.95;€/Kg.;
2022-11-21;DIA SUEÑOS gelatina de fresa pack 6 unidades 100 gr;108518;DIA SUEÑOS;0.99;['Despensa', 'Lácteos y huevos', 'Postres'];1.65;€/Kg.;
2022-11-21;HERO nanos plátano. fresa y manzana pouch 100 gr;155755;HERO;1.09;['Bebé', 'Potitos y tarritos'];10.9;€/Kg.;
2022-11-21;DIA VEGECAMPO aceitunas rellenas de anchoa pack 3 latas 150 gr;219480;DIA VEGECAMPO;2.29;['Despensa', 'Aperitivos'];5.09;€/Kg.;
2022-11-21;NET wc energy gel desatascador botella 1 lt;186686;NET;5.79;['Cuidado del hogar', 'Productos de limpieza', 'Cocina'];5.79;€/l.;
2022-11-21;CASTILLO DE ALBAI vino tinto DO Rioja botella 75 cl;103843;CASTILLO DE ALBAI;3.79;['Bodega', 'Vino', 'Tinto'];5.05;€/l.;
2022-11-21;SUN&VEGS hierbabuena envase 70 gr;275734;SUN;1.35;['Frescos', 'Verduras y hortalizas', 'Otras verduras'];19.29;€/Kg.;
2022-11-21;FRESH MIX guacamole suave tarrina 200 gr;276939;FRESH MIX;1.69;['Despensa', 'Cocina internacional', 'Mejicana'];8.45;€/Kg.;
2022-11-21;DIA VEGECAMPO garbanzos cocidos extra frasco 210 gr;284017;DIA VEGECAMPO;0.79;['Despensa', 'Arroz y legumbres', 'Legumbres'];3.76;€/Kg.;
2022-11-21;JOLCA aceitunas rellenas de anchoa del Cantábrico lata 150 gr;75342;JOLCA;2.05;['Despensa', 'Aperitivos'];13.67;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA chorizo extra picante sarta pieza 270 gr;273977;DIA NUESTRA ALACENA;1.99;['Frescos', 'Charcutería y quesos', 'Curados'];7.37;€/Kg.;
2022-11-21;DIA AL PUNTO lentejas con chorizo lata 430 gr;27933;DIA AL PUNTO;1.05;['Platos preparados', 'Legumbres'];2.53;€/Kg.;
2022-11-21;DIA LACTEA queso fresco natural pack 2 x 250 gr;26824;DIA LACTEA;1.99;['Frescos', 'Charcutería y quesos', 'Quesos'];3.98;€/Kg.;
2022-11-21;DUREX Play lubricante íntimo fresa pleasure gel bote 50 ml;205108;DUREX;9.99;['Cuidado personal', 'Salud sexual'];199.8;€/l.;
2022-11-21;DIA bayeta posavajillas 50x40 cm paquete 1 ud;140635;DIA;1.25;['Cuidado del hogar', 'Utensilios de limpieza'];1.25;€/ud.;
2022-11-21;COLOR SENSATION tinte Rubio Oscuro Nº 6.0 caja 1 ud;149195;COLOR SENSATION;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;GALLINA BLANCA fideos orientales yakisoba pollo vaso 93 gr;197610;GALLINA BLANCA;1.85;['Despensa', 'Cocina internacional', 'Oriental'];19.89;€/Kg.;
2022-11-21;ALPRO yogur natural de soja con coco vaso 500 gr;248783;ALPRO;2.49;['Despensa', 'Lácteos y huevos', 'Yogures'];4.98;€/Kg.;
2022-11-21;KIT KAT chocolatina santa pack 3 unidades 29 gr;267751;KIT KAT;1.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];22.87;€/Kg.;
2022-11-21;BREKKIES alimento para gatos con pollo y pavo rellenas de jamón bolsa 900 gr;277529;BREKKIES;4.29;['Mascotas', 'Gatos'];4.77;€/Kg.;
2022-11-21;DIA MARI MARINERA gulas clásicas ultracongeladas bandeja 250 gr;263242;DIA MARI MARINERA;2.99;['Congelados', 'Pescado y marisco'];11.96;€/Kg.;
2022-11-21;DIA MARCELO CARAMELO golosinas lágrimas bolsa 250 gr;161766;DIA MARCELO CARAMELO;1.75;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];7.0;€/Kg.;
2022-11-21;GOURMET PERLE finas laminas surtidas en salsa para gatos pack 4 x 85 gr;115081;GOURMET PERLE;3.59;['Mascotas', 'Gatos'];10.56;€/Kg.;
2022-11-21;PATAKS salsa tikka masala frasco 450 gr;274859;PATAKS;3.05;['Despensa', 'Salsas', 'Tomate'];6.78;€/Kg.;
2022-11-21;GALLINA BLANCA Gourmet caldo de pollo 100% natural envase 1 lt;140679;GALLINA BLANCA;3.05;['Despensa', 'Sopas', 'Caldos'];3.05;€/l.;
2022-11-21;HOLLANDIA queso maasdam cuña (peso aprox. 300 gr);190894;HOLLANDIA;3.45;['Frescos', 'Charcutería y quesos', 'Quesos'];11.49;€/Kg.;
2022-11-21;HORNIMANS infusión poleo menta estuche 40 bolsitas;240823;HORNIMANS;2.99;['Despensa', 'Desayunos y dulces', 'Infusiones'];0.07;€/ud.;
2022-11-21;MARCILLA cafe molido mezcla gran aroma paquete 250 gr;161808;MARCILLA;3.05;['Despensa', 'Desayunos y dulces', 'Café'];12.2;€/Kg.;
2022-11-21;DANONE yogur natural azucarado pack 4 unidades 120 gr;13964;DANONE;1.49;['Despensa', 'Lácteos y huevos', 'Yogures'];3.1;€/Kg.;
2022-11-21;BONDUELLE salteado parisino bolsa 400 gr;263385;BONDUELLE;2.99;['Congelados', 'Precocinados'];7.48;€/Kg.;
2022-11-21;DIA DULCE NOEL surtido de turrones  de chocolate crujientes caja 140 gr;284266;DIA DULCE NOEL;2.09;['Dulces de navidad', 'Turrones'];14.93;€/Kg.;
2022-11-21;DIA cereales rellenos de chocolate caja 500 gr;37184;DIA;1.99;['Despensa', 'Desayunos y dulces', 'Cereales'];3.98;€/Kg.;
2022-11-21;NIVEA Q10 Power crema de noche antiarrugas tarro 50 ml;160766;NIVEA;9.99;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];199.8;€/l.;
2022-11-21;PALMOLIVE jabón líquido de manos leche y miel dosificador 300 ml;36810;PALMOLIVE;2.49;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];8.3;€/l.;
2022-11-21;DIA GALATEA queso fundido 24 porciones caja 375 gr;264064;DIA GALATEA;2.39;['Frescos', 'Charcutería y quesos', 'Quesos'];6.37;€/Kg.;
2022-11-21;EVAX fina y segura compresa normal sin alas bolsa 24 uds;143235;EVAX;2.69;['Cuidado personal', 'Cuidado íntimo'];0.11;€/ud.;
2022-11-21;DIA MARI MARINERA berberechos al natural lata 90 gr;268129;DIA MARI MARINERA;2.75;['Despensa', 'Conservas', 'Conservas de pescado'];30.56;€/Kg.;
2022-11-21;DIA SALSEO salsa bechamel envase 500 ml;105554;DIA SALSEO;1.65;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];3.3;€/l.;
2022-11-21;PASCUAL leche entera sin lactosa envase 1 lt PACK 6;142327P6;PASCUAL;8.94;['Despensa', 'Lácteos y huevos', 'Leche'];1.49;€/l.;
2022-11-21;PRIMA salsa mostaza cero bote 325 gr;270750;PRIMA;2.29;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];7.05;€/Kg.;
2022-11-21;OREO mini galletas de chocolate rellenas de crema caja 160 gr;36798;OREO;1.69;['Despensa', 'Desayunos y dulces', 'Galletas'];10.56;€/Kg.;
2022-11-21;MUYFINA manzanilla botella 75 cl;188884;MUYFINA;3.15;['Bodega', 'Vino', 'Generoso y dulce'];4.2;€/l.;
2022-11-21;VEET For men gel crema depilatorio corporal piel sensible tubo 200 ml;152409;VEET;5.49;['Cuidado personal', 'Depilación'];27.45;€/l.;
2022-11-21;YANG-TSE salsa de ostras bote 150 ml;282342;YANG;2.15;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];14.33;€/l.;
2022-11-21;BONTE champú arcilla y té verde cabello graso bote 250 ml;217423;BONTE;1.99;['Cuidado personal', 'Baño e higiene personal', 'Champús'];7.96;€/l.;
2022-11-21;BONDUELLE salteado mediterráneo bolsa 400 gr;270996;BONDUELLE;2.99;['Congelados', 'Precocinados'];7.48;€/Kg.;
2022-11-21;DIA DULCE NOEL barquillos rellenos de turrón bote 200 gr;273438;DIA DULCE NOEL;2.29;['Dulces de navidad', 'Surtidos navideños'];11.45;€/Kg.14,95 €/Kg.;
2022-11-21;DORITOS tex-mex bolsa 40 gr;141493;DORITOS;0.75;['Despensa', 'Aperitivos'];18.75;€/Kg.;
2022-11-21;COLGATE  cepillo dental 360º suave blister 1 unidad;78564;COLGATE;4.09;['Cuidado personal', 'Cuidado bucal'];4.09;€/ud.;
2022-11-21;DIA SUPER PACO suavizante concentrado algodón botella 80 lv;274019;DIA SUPER PACO;2.15;['Cuidado del hogar', 'Cuidado de la ropa'];2.15;€/ud.;
2022-11-21;HORNIMANS infusión manzanilla con miel estuche 25 bolsitas;209379;HORNIMANS;2.09;['Despensa', 'Desayunos y dulces', 'Infusiones'];0.08;€/ud.;
2022-11-21;DIA ARROZONA arroz extra paquete 1 Kg;151;DIA ARROZONA;1.1;['Despensa', 'Arroz y legumbres', 'Arroz'];1.1;€/Kg.;
2022-11-21;DIA FUNKY FRANK salchichas Viena con queso pack 3 x 200 gr;283361;DIA FUNKY FRANK;2.09;['Frescos', 'Charcutería y quesos', 'Cocidos'];3.48;€/Kg.;
2022-11-21;FRISKIES alimento para gatos salmon bolsa 3 kg;84820;FRISKIES;8.59;['Mascotas', 'Gatos'];2.86;€/Kg.;
2022-11-21;IROHA parches antiarrugas para el contorno de ojos sachet 2 uds;283006;IROHA;2.97;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];2.97;€/ud.;
2022-11-21;COLACAO cacao soluble bolsa 1.2 Kg;16255;COLACAO;8.29;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];6.91;€/Kg.;
2022-11-21;SYOSS tinte Rubio Oscuro Nº 6-10 caja 1 ud;171474;SYOSS;5.99;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];5.99;€/ud.;
2022-11-21;PALETTE INTENSIVE CREME tinte Rubio Oscuro Nº 6 caja 1 ud;148420;PALETTE INTENSIVE CREME;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;ROIG huevos frescos naturelle categoria A clase L estuche 10 uds;142852;ROIG;2.49;['Despensa', 'Lácteos y huevos', 'Huevos'];0.25;€/ud.;
2022-11-21;ULTIMA alimento para gatos junior rico en pollo y arroz bolsa 400 gr;189964;ULTIMA;2.99;['Mascotas', 'Gatos'];7.48;€/Kg.;
2022-11-21;DIA DELIGATO arena para gatos compacta caja 4 Kg;270113;DIA DELIGATO;3.59;['Mascotas', 'Gatos'];0.9;€/Kg.;
2022-11-21;LA HORNADA DIA mini panettone de chocolate bolsa 100 gr;260757;LA HORNADA DIA;1.29;['Dulces de navidad', 'Panettones'];12.9;€/Kg.;
2022-11-21;DIA RAMBLERS cerveza lager lata 50 cl;20958;DIA RAMBLERS;0.49;['Bebidas', 'Cervezas', 'Nacionales'];0.98;€/l.;
2022-11-21;REPOSTERIA PORTA plum cake de frutas y pasas envase 270 gr;285936;REPOSTERIA PORTA;2.29;['Despensa', 'Desayunos y dulces', 'Bollería'];8.48;€/Kg.;
2022-11-21;DIA café descafeinado 16 cápsulas caja 112 gr;202758;DIA;3.69;['Despensa', 'Desayunos y dulces', 'Café'];0.23;€/ud.;
2022-11-21;BONTE champú antipiojos botella 200 ml;180164;BONTE;1.95;['Cuidado personal', 'Baño e higiene personal', 'Champús'];9.75;€/l.;
2022-11-21;DIA MARCELO CARAMELO golosinas con zumo de frutas bolsa 200 gr;279330;DIA MARCELO CARAMELO;1.75;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];8.75;€/Kg.;
2022-11-21;EMINA vino blanco verdejo DO Rueda botella 75 cl;119289;EMINA;6.09;['Bodega', 'Vino', 'Blanco'];8.12;€/l.;
2022-11-21;NESTLE Caja roja bombones caja 200 gr;24020;NESTLE;4.75;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];23.75;€/Kg.26,25 €/Kg.;
2022-11-21;SAN MIGUEL cerveza pack 12 botellas 25 cl;64319;SAN MIGUEL;5.99;['Bebidas', 'Cervezas', 'Nacionales'];2.0;€/l.;
2022-11-21;DIA IMAQE mascarilla facial detox tissue sachet 1 ud;272031;DIA IMAQE;2.15;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];2.15;€/ud.;
2022-11-21;PALETTE INTENSIVE CREME tinte Castaño Claro Nº 5 caja 1 ud;154973;PALETTE INTENSIVE CREME;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;DIA VEGECAMPO alubias blancas extra frasco 400 gr;1233;DIA VEGECAMPO;0.75;['Despensa', 'Arroz y legumbres', 'Legumbres'];1.88;€/Kg.;
2022-11-21;VIÑA ALBALI vino tinto gran reserva DO Valdepeñas botella 75 cl;80111;VIÑA ALBALI;5.49;['Bodega', 'Vino', 'Tinto'];7.32;€/l.;
2022-11-21;JUST LOADING barrita proteica sabor brownie 35 gr;277260;JUST LOADING;1.35;['Despensa', 'Dietéticos', 'Pérdida de peso'];38.57;€/Kg.;
2022-11-21;NUTRÍSSE tinte Castaño Nº 4.0 caja 1 ud;225767;NUTRÍSSE;5.99;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];5.99;€/ud.;
2022-11-21;FIESTA piruleta corazón bolsa 91 gr;260081;FIESTA;1.59;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];17.47;€/Kg.;
2022-11-21;ARTIACH barquillo relleno de nata paquete 210 gr;10893;ARTIACH;2.45;['Despensa', 'Desayunos y dulces', 'Galletas'];11.67;€/Kg.;
2022-11-21;KNORR crema de verduras mediterráneas envase 500 ml;261929;KNORR;2.39;['Despensa', 'Sopas', 'Cremas y purés'];4.78;€/l.;50%
2022-11-21;GRANJA SAN FRANCISCO miel de flores antigoteo bote 350 gr;17255;GRANJA SAN FRANCISCO;4.85;['Despensa', 'Desayunos y dulces', 'Mermeladas. miel y frutas en almíbar'];13.86;€/Kg.;
2022-11-21;DANONE DANET natillas vainilla pack 4 unidades 120 gr;76114;DANONE DANET;2.39;['Despensa', 'Lácteos y huevos', 'Postres'];4.98;€/Kg.;
2022-11-21;LA ESTEPEÑA bolitas de coco bolsa 340 gr;24248;LA ESTEPEÑA;4.39;['Dulces de navidad', 'Surtidos navideños'];12.91;€/Kg.;
2022-11-21;SAN MARTIN Tarta bombón infantil niño envase 500 gr (modelo aleatorio);284584;SAN MARTIN;6.05;['Congelados', 'Repostería'];12.1;€/Kg.;
2022-11-21;VIVESOY bebida de zumo de naranja y soja envase 1 lt;35547;VIVESOY;1.89;['Bebidas', 'Zumos'];1.89;€/l.;
2022-11-21;DIA VEGECAMPO ensalada 4 estaciones bolsa 250 gr;105299;DIA VEGECAMPO;0.59;['Frescos', 'Verduras y hortalizas', 'Verduras y ensaladas preparadas'];2.36;€/Kg.;
2022-11-21;GAROFALO pasta radiatori paquete 500 gr;188253;GAROFALO;1.89;['Despensa', 'Pastas. harinas y masas', 'Pastas'];3.78;€/Kg.;
2022-11-21;DIA BíFIDUS cremoso sabor vainilla pack 4 unidades 125 gr;262824;DIA;1.29;['Despensa', 'Lácteos y huevos', 'Yogures'];2.58;€/Kg.;
2022-11-21;Ciruela roja unidad (175 gr aprox.);26712;;0.52;['Frescos', 'Frutas', 'Frutas de temporada'];2.99;€/Kg.;
2022-11-21;DIA LACTEA yogur sabor galleta pack 4 unidades 125 gr;275847;DIA LACTEA;0.79;['Despensa', 'Lácteos y huevos', 'Yogures'];1.58;€/Kg.;
2022-11-21;PARODONTAX pasta dentífrica blanqueante diario tubo 75 ml;262546;PARODONTAX;4.75;['Cuidado personal', 'Cuidado bucal'];63.33;€/l.;
2022-11-21;DIA VITAL tortitas de maíz paquete 130 gr;166802;DIA VITAL;1.19;['Despensa', 'Dietéticos', 'Pérdida de peso'];9.15;€/Kg.;
2022-11-21;LIGERESA salsa top down bote 430 ml;144136;LIGERESA;2.29;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];5.33;€/l.;
2022-11-21;RIEGELEIN figura de chocolate con leche Reyes Magos 1 ud 60 gr  (modelo aleatorio);211192;RIEGELEIN;1.09;['Dulces de navidad', 'Surtidos navideños'];18.17;€/Kg.;
2022-11-21;LIGERESA salsa fina original frasco 210 ml;132177;LIGERESA;1.29;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];6.14;€/l.;
2022-11-21;RUFFLES patatas fritas onduladas sabor a jamón bolsa 150 gr;11612;RUFFLES;2.19;['Despensa', 'Aperitivos'];14.6;€/Kg.;
2022-11-21;BONTE mascarilla capilar antiedad tarro 300 ml;280016;BONTE;2.85;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];9.5;€/l.;
2022-11-21;DIA guisante muy fino lata 250 gr;46586;DIA;0.95;['Despensa', 'Conservas', 'Conservas vegetales'];3.8;€/Kg.;
2022-11-21;ZARRO vermut rojo botella 1 lt;254276;ZARRO;5.25;['Bodega', 'Alcoholes', 'Vermouth'];5.25;€/l.;
2022-11-21;DANONE DANONINO petit suisse líquido fresa pack 4 botellas 100 ml;164244;DANONE DANONINO;2.39;['Despensa', 'Lácteos y huevos', 'Yogures'];5.98;€/Kg.;
2022-11-21;DR. OETKER perlitas de chocolate bolsa 100 gr;243992;DR;2.39;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];23.9;€/Kg.;
2022-11-21;MAHESO churros lazo bolsa 500 gr;142405;MAHESO;1.99;['Congelados', 'Repostería'];3.98;€/Kg.;
2022-11-21;DIA calamar troceado bolsa 450 gr;210369;DIA;4.35;['Congelados', 'Pescado y marisco'];9.67;€/Kg.;
2022-11-21;Sacacorchos 1 ud;246138;;5.49;['Cuidado del hogar', 'Bazar'];5.49;€/ud.;
2022-11-21;DIA VEGECAMPO alubias blancas paquete 1 Kg;154;DIA VEGECAMPO;2.59;['Despensa', 'Arroz y legumbres', 'Legumbres'];2.59;€/Kg.;
2022-11-21;STARBUCKS chocolate cacao soluble 42% lata 330 gr;282958;STARBUCKS;4.59;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];13.91;€/Kg.;
2022-11-21;NORIT detergente máquina líquido bebé botella 32 lv;244877;NORIT;4.39;['Cuidado del hogar', 'Cuidado de la ropa'];0.14;€/Lavado;
2022-11-21;DIA BÍFIDUS cremoso con pera 0% pack 4 unidades 125 gr;23674;DIA BÍFIDUS;1.29;['Despensa', 'Lácteos y huevos', 'Yogures'];2.58;€/Kg.;
2022-11-21;TRAPA bombonísimos surtido caja 200 gr;282393;TRAPA;3.85;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];19.25;€/Kg.;
2022-11-21;LA NOREÑENSE albóndigas de pollo lata 415 gr;285846;LA NOREÑENSE;1.75;['Despensa', 'Conservas', 'Conservas de carne'];4.22;€/Kg.;
2022-11-21;VIÑA DANZA vino tinto joven DO Valdepeñas botella 75 cl;263598;VIÑA DANZA;1.69;['Bodega', 'Vino', 'Tinto'];2.25;€/l.;
2022-11-21;TOSFRIT kaskys de maíz frito bolsa 120 gr;16228;TOSFRIT;1.09;['Despensa', 'Aperitivos'];9.08;€/Kg.;
2022-11-21;VILEDA bolsa de basura autocierre fuerte 30 litros rollo 15 uds;159556;VILEDA;2.49;['Cuidado del hogar', 'Utensilios de limpieza'];0.17;€/ud.;
2022-11-21;LA BROCHE Fun roll de bacon y queso bandeja 275 gr;129201;LA BROCHE;2.45;['Platos preparados', 'Bocadillos y sandwich'];8.91;€/Kg.;
2022-11-21;KRISSIA surimi fresco rallado envase 125 gr;26865;KRISSIA;2.09;['Frescos', 'Pescado y marisco', 'Gulas y surimi'];16.72;€/Kg.;
2022-11-21;SURPRISE DRINKS Bebida multifrutas botella 300 ml (modelo aleatorio);268231;SURPRISE DRINKS;1.35;['Bebidas', 'Refrescos'];4.5;€/l.;
2022-11-21;SKIP Active clean detergente máquina líquido botella 30 lv;271294;SKIP;7.99;['Cuidado del hogar', 'Cuidado de la ropa'];0.18;€/Lavado;50%
2022-11-21;SANYTOL limpiador desinfectante baños pistola 750 ml;188482;SANYTOL;2.99;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];3.99;€/l.;
2022-11-21;EL MOLINO DE DIA hogaza de centeno y avena bolsa 500 gr;210479;EL MOLINO DE DIA;2.15;['Despensa', 'Pan', 'Pan de molde'];4.3;€/Kg.;
2022-11-21;FLORENCIO GOMEZ salchichón ibérico de bellota en lonchas sobre (peso aprox. 200 gr);190579;FLORENCIO GOMEZ;3.58;['Frescos', 'Charcutería y quesos', 'Curados'];17.89;€/Kg.;
2022-11-21;ISABEL ensalada italiana tarrina 220 gr;64157;ISABEL;2.59;['Despensa', 'Conservas', 'Conservas vegetales'];10.36;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA pechuga de pavo mini 0% pieza 500 gr;273956;DIA NUESTRA ALACENA;3.25;['Frescos', 'Charcutería y quesos', 'Cocidos'];6.5;€/Kg.;
2022-11-21;PHILADELPHIA queso para untar light tarrina 350 gr;211479;PHILADELPHIA;3.79;['Frescos', 'Charcutería y quesos', 'Quesos'];10.83;€/Kg.;
2022-11-21;Lechuga iceberg pieza 1 ud;11462;;0.89;['Frescos', 'Verduras y hortalizas', 'Lechugas. escarolas y endivias'];0.89;€/ud.;
2022-11-21;HALLS caramelo sabor eucalipto paquete 2 uds 64 gr;139202;HALLS;1.89;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];29.53;€/Kg.;
2022-11-21;ASTURIANA leche desnatada 0% M.G. sin lactosa envase 1 lt PACK 6;169355P6;ASTURIANA;7.5;['Despensa', 'Lácteos y huevos', 'Leche'];1.25;€/l.;
2022-11-21;DIA café cortado 16 cápsulas caja 96 gr;202759;DIA;3.69;['Despensa', 'Desayunos y dulces', 'Café'];0.23;€/ud.;
2022-11-21;LA ABUELA magdalenas con mantequilla bolsa 450 gr;216799;LA ABUELA;2.75;['Despensa', 'Desayunos y dulces', 'Bollería'];6.11;€/Kg.;
2022-11-21;KELLOGGS barritas special k protein con coco. cacao y anacardos caja 112 gr;245356;KELLOGGS;3.19;['Despensa', 'Desayunos y dulces', 'Cereales'];28.48;€/Kg.;
2022-11-21;AS alimento para gatos gourmet mix pescado pack 4 x 85 gr;70451;AS;2.05;['Mascotas', 'Gatos'];6.03;€/Kg.;
2022-11-21;DIA MARI MARINERA sardinas en aceite de oliva lata 85 gr;7975;DIA MARI MARINERA;0.89;['Despensa', 'Conservas', 'Conservas de pescado'];10.47;€/Kg.;
2022-11-21;ROYAL gelatina sabor piña caja 114 gr;262264;ROYAL;2.49;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];21.84;€/Kg.;
2022-11-21;DIA SUPER PACO suavizante premium albaricoque y nectarina botella 60 lv;276651;DIA SUPER PACO;2.39;['Cuidado del hogar', 'Cuidado de la ropa'];2.39;€/ud.;
2022-11-21;CARMENCITA colorante alimentario frasco 62 gr;187993;CARMENCITA;1.75;['Despensa', 'Sal y especias'];29.17;€/Kg.;
2022-11-21;EL MOLINO DE DIA pan de molde integral 100% bolsa 820 gr;266075;EL MOLINO DE DIA;1.29;['Despensa', 'Pan', 'Pan de molde'];1.57;€/Kg.;
2022-11-21;ARIEL Pods detergente máquina all in 1 en cápsulas 18 lv;262455;ARIEL;6.69;['Cuidado del hogar', 'Cuidado de la ropa'];0.37;€/Lavado;
2022-11-21;VITARELLE champú karité cabello seco bote 400 ml;288015;VITARELLE;2.95;['Cuidado personal', 'Baño e higiene personal', 'Champús'];7.38;€/l.;
2022-11-21;SOLIS tomate frito estilo casero frasco 350 gr;102923;SOLIS;2.19;['Despensa', 'Salsas', 'Tomate'];6.26;€/Kg.;
2022-11-21;KOIPE Sol aceite girasol botella 1 lt;193;KOIPE;3.75;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];3.75;€/l.;
2022-11-21;DISFRUTA néctar light piña pack 6 unidades 200 ml;31803;DISFRUTA;3.09;['Bebidas', 'Zumos'];2.58;€/l.;
2022-11-21;RAFFAELLO bombones pack 3 unidades envase 38 gr;103229;RAFFAELLO;1.5;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];39.47;€/Kg.;
2022-11-21;ALHAMBRA cerveza roja reserva pack 4 botellas 33 cl;229047;ALHAMBRA;5.69;['Bebidas', 'Cervezas', 'Especiales'];4.31;€/l.;
2022-11-21;DIA gelatina sabor frutos rojos pack 4 unidades 100 gr;252356;DIA;1.19;['Despensa', 'Lácteos y huevos', 'Postres'];2.97;€/Kg.;
